Ticker,Description,Price,Change %,Change,Volume,Market Capitalization,Relative Volume at Time,"Change 1m, %","Change 5m, %",Exchange,Pre-market Change,Open,Change from Open
GBCI,"Glacier Bancorp, Inc.",48.04,-0.290577,-0.14,506650,5321244499.999999,1.17749306,-0.02081165,-0.43523316,NYSE,,47.8,0.24
STX,Seagate Technology Holdings PLC,70.89,-2.04504629,-1.48,1673596,14637640440,0.90064551,-0.02115208,0.0282167,NASDAQ,-1.94,70.58,0.31
SRTY,ProShares UltraPro Short Russell2000,37.27,2.22161273,0.81,1597298,,2.32406016,-0.02120925,0.05373455,NYSE ARCA,1.25,37.73,-0.46
SIVB,SVB Financial Group,323.21,-3.08545727,-10.29,903745,19103044052,1.68336706,-0.0216611,0.11154835,NASDAQ,-12.08,320.77,2.44
TSCO,Tractor Supply Company,228.56,-1.01342573,-2.34,960354,25247478224.999996,1.5248607,-0.02187514,-0.11801215,NASDAQ,,229.39,-0.83
MPWR,"Monolithic Power Systems, Inc.",456.3,-3.72605283,-17.66,693489,21419634640,2.12564699,-0.02189957,0.03451128,NASDAQ,,460.39,-4.09
OIH,VanEck Oil Services ETF,315.68,0.57667187,1.81,742238,,2.27454536,-0.02217576,0.00950691,NYSE ARCA,0.03,314.99,0.69
BZ,KANZHUN LIMITED - American Depository Shares,22.5,-6.17180984,-1.48,1968393,10372613523.825602,2.03117021,-0.02222222,-0.02222222,NASDAQ,-0.36,23.46,-0.96
XOP,SPDR S&P Oil & Gas Explor & Product,134.95,-0.44998525,-0.61,6489333,,2.85110496,-0.0222321,-0.0148225,NYSE ARCA,0.15,135.86,-0.91
WEN,Wendy's Company (The),22.28,-0.40232454,-0.09,1755733,4746241205.999999,1.51224562,-0.02244669,0.24758046,NASDAQ,-0.08,22.3,-0.02
TGT,Target Corporation,176.76,-2.35333112,-4.26,2941637,81364408823,1.5317584,-0.02262571,-0.02828054,NYSE,-3.56,177.27,-0.51
A,"Agilent Technologies, Inc.",154.55,-0.61093248,-0.95,992821,45757931824.00001,1.21009722,-0.02264273,-0.05173975,NYSE,,153.17,1.38
MTSI,"MACOM Technology Solutions Holdings, Inc.",65.99,-0.79675286,-0.53,587628,4667798008,2.19363185,-0.02271867,0.15932023,NASDAQ,-1.53,64.76,1.23
CBRE,CBRE Group Inc,87.14,-1.58120623,-1.4,1138539,27531753565,1.34201796,-0.02294894,-0.04588735,NYSE,,87.06,0.08
DQ,DAQO New Energy Corp.,43.44,-5.79050098,-2.67,1473346,3257119985,2.89307961,-0.02301496,-0.16088256,NYSE,-2.59,43.95,-0.51
IRNT,"IronNet, Inc.",0.4257,12.02631579,0.0457,2055386,44148363.00000001,2.17172831,-0.02325581,2.35714286,NYSE,0.02,0.39,0.0357
ARKK,ARK Innovation ETF,42.85,-3.51272236,-1.56,45729586,,2.45883356,-0.0233345,-0.09327271,NYSE ARCA,-2,42.42,0.43
BFH,"Bread Financial Holdings, Inc.",42.79,-2.61720528,-1.15,1126676,2133212718,1.18833649,-0.02336449,-0.28197898,NYSE,,43.22,-0.43
SBGI,"Sinclair Broadcast Group, Inc.",21.38,-2.10622711,-0.46,434605,1488600163,2.33721747,-0.02338087,0.18744142,NASDAQ,,21.68,-0.3
DELL,Dell Technologies Inc.,42.24,-0.42432815,-0.18,2936717,30249260440.999992,2.07687185,-0.02367424,-0.17728401,NYSE,-0.49,41.96,0.28
FIVN,"Five9, Inc.",83.31,-2.68660203,-2.3,1236288,5873804201,1.56116594,-0.02398369,-0.02398369,NASDAQ,0,82.1,1.21
WLK,Westlake Corporation,124.94,0.28897094,0.36,494526,15934548716,1.76430029,-0.02400384,-0.23553834,NYSE,,123.74,1.2
ARKF,ARK Fintech Innovation ETF,19.73,-4.68599034,-0.97,2042841,,1.97483949,-0.02537427,-0.15205271,NYSE ARCA,-0.75,19.66,0.07
MPC,Marathon Petroleum Corporation,118.2,-1.41784821,-1.7,3255123,55395712004,1.40233428,-0.02537856,-0.00211537,NYSE,0.02,120.57,-2.37
BROS,Dutch Bros Inc.,38.86,-2.67968946,-1.07,1475945,6361666979,2.20998081,-0.02572678,-0.20544427,NYSE,0.29,39.86,-1
WHR,Whirlpool Corporation,154.97,-2.50393205,-3.98,622248,8442510804,1.02373854,-0.02580479,-0.18678346,NYSE,,156.32,-1.35
NUGT,Direxion Daily Gold Miners Index Bull 2XShares,37.95,-8.57624669,-3.56,3235019,,2.7459066,-0.02639916,0.37105751,NYSE ARCA,-2.17,39.2719,-1.3219
CLOU,Global X Cloud Computing ETF,18.82,-2.58799172,-0.5,506012,,3.0044305,-0.02656748,-0.02656748,NASDAQ,-0.51,18.79,0.03
INMD,InMode Ltd.,37.24,-2.76762402,-1.06,1181912,3093939467.9999995,1.36523172,-0.02684564,0,NASDAQ,-1.05,37.37,-0.13
THRM,Gentherm Inc,73.4,-0.79740505,-0.59,329526,2436738147,3.61499712,-0.02721829,-0.44721507,NASDAQ,,73.35,0.05
GNUS,"Genius Brands International, Inc.",0.72,-0.59367665,-0.0043,1595779,229780270,1.97261601,-0.02738976,0.68965517,NASDAQ,0.0032,0.7221,-0.0021
ADTN,"ADTRAN Holdings, Inc.",18.16,-2.41805481,-0.45,452302,1410231807.9999998,1.2527601,-0.02749519,-0.10989011,NASDAQ,-0.25,18.42,-0.26
EMN,Eastman Chemical Company,90.2,-1.39921294,-1.28,1221093,10823130473,1.62466457,-0.02771465,-0.14394862,NYSE,,90.6,-0.4
URTY,ProShares UltraPro Russell2000,52.92,-2.14497041,-1.16,698972,,1.9761666,-0.02837953,-0.07564297,NYSE ARCA,-1.94,52.16,0.76
MLI,"Mueller Industries, Inc.",70.19,0.38615561,0.27,334000,3991332651,1.42407035,-0.02848597,0.071286,NYSE,,69.38,0.81
CERE,"Cerevel Therapeutics Holdings, Inc.",34.96,-1.01925255,-0.36,300739,5465035865,1.35030395,-0.02859594,-0.17133067,NASDAQ,,34.62,0.34
PAG,"Penske Automotive Group, Inc.",138.36,-0.07222302,-0.1,453046,9865545598,2.4811712,-0.02889965,-0.05417314,NYSE,,136.17,2.19
HTH,Hilltop Holdings Inc.,34.39,0.70278184,0.24,367666,2221301360,1.27775296,-0.02904444,0,NYSE,,33.94,0.45
SSO,ProShares Ultra S&P500,51.28,-2.11872495,-1.11,5665905,,2.06839834,-0.02925117,-0.07036886,NYSE ARCA,-1.3,51.08,0.2
PEB,Pebblebrook Hotel Trust,16.96,-0.70257611,-0.12,1379729,2229772765,1.05850176,-0.02945508,-0.08831322,NYSE,,16.81,0.15
QCOM,QUALCOMM Incorporated,135.02,-0.61096798,-0.83,13187256,150547304764,2.72015438,-0.02960551,-0.30262769,NASDAQ,-4.6,131.16,3.86
EXAS,Exact Sciences Corporation,67.45,-4.69125336,-3.32,2314676,11984787703,3.00135429,-0.02963402,-0.32501108,NASDAQ,-2.26,68.5,-1.05
UPRO,ProShares UltraPro S&P 500,40.3,-3.19481143,-1.33,16025131,,2.38539922,-0.03000836,-0.08675177,NYSE ARCA,-1.53,40.08,0.22
HTLD,"Heartland Express, Inc.",16.32,-7.58776897,-1.34,478331,1288275664.0000002,3.99673522,-0.03059039,0.4302397,NASDAQ,-0.23,16.78,-0.46
ROK,"Rockwell Automation, Inc.",289.96,-0.41214453,-1.2,534784,33282317588,1.21596727,-0.03102913,-0.06203902,NYSE,,288.03,1.93
EVH,"Evolent Health, Inc",31.96,-3.82184773,-1.27,794667,3234063352,2.51162292,-0.03125977,0.40816327,NYSE,,32.82,-0.86
TECH,Bio-Techne Corp,79.16,-2.09029066,-1.69,1251900,12425708427,1.6391123,-0.03157961,-0.50289163,NASDAQ,-1.45,79.3,-0.14
MU,"Micron Technology, Inc.",62.41,-1.20310274,-0.76,12187052,68100326052,1.1641997,-0.03204615,-0.14404609,NASDAQ,-1.15,62,0.41
TRMK,Trustmark Corporation,30.8,1.683724,0.51,341111,1877378997,1.49870862,-0.03245699,-0.25906736,NASDAQ,-0.26,29.99,0.81
WNW,Meiwu Technology Company Limited,0.3075,11.81818182,0.0325,3924607,15050684,4.62301952,-0.03250975,-0.03250975,NASDAQ,0.005,0.275,0.0325
WCLD,WisdomTree Cloud Computing Fund,30.47,-3.23912353,-1.02,709956,,2.7466714,-0.0328084,-0.19652801,NASDAQ,-1.14,30.42,0.05
AMKR,"Amkor Technology, Inc.",30.25,-1.24061378,-0.38,919524,7410483318,2.20869833,-0.0330251,-0.14020619,NASDAQ,-0.43,29.94,0.31
MANH,"Manhattan Associates, Inc.",149.81,7.98673683,11.08,649790,9347670891,3.91843042,-0.03336225,-0.29282577,NASDAQ,,150.66,-0.85
QTRX,Quanterix Corporation,14.91,0.60728745,0.09,270718,552485612,1.66040286,-0.03350084,-0.16728003,NASDAQ,-0.32,14.49,0.42
FDN,First Trust DJ Internet Index Fund,148.15,-3.34051021,-5.12,724630,,2.19201892,-0.03373592,-0.09440324,NYSE ARCA,-2.02,148.03,0.12
BA,Boeing Company (The),206.01,-1.59071367,-3.33,5400280,123243329085.00002,1.50425845,-0.03396574,-0.11635799,NYSE,-1.45,207.71,-1.7
DPST,Direxion Daily Regional Banks Bull 3X Shares,29.34,0,0,384871,,1.85725515,-0.03419973,-0.03419973,NYSE ARCA,-0.85,28.39,0.95
ARHS,"Arhaus, Inc.",14.54,-0.27434842,-0.04,892423,2036519164,1.34243509,-0.03437607,-0.06872852,NASDAQ,,14.27,0.27
CRM,"Salesforce, Inc.",171.04,-2.06138342,-3.6,6481708,171039993286,1.40713959,-0.03507541,-0.11682243,NYSE,-4.42,170.02,1.02
SCVL,"Shoe Carnival, Inc.",27.94,-2.54621556,-0.73,396648,759022968,2.26793221,-0.03577818,0.3591954,NASDAQ,,28.3,-0.36
MAC,Macerich Company (The),13.94,-1.96905767,-0.28,1555841,2994099458,1.65805306,-0.03588088,0.14378145,NYSE,-0.23,13.95,-0.01
ALGN,"Align Technology, Inc.",343.1,-4.66266533,-16.78,1664736,26800347921.000004,1.61767091,-0.0364235,-0.14262844,NASDAQ,-6.88,350.41,-7.31
EAT,"Brinker International, Inc.",41.09,1.53199901,0.62,1558674,1810543963,1.66775763,-0.03645643,0.48863914,NYSE,-0.47,39.86,1.23
GM,General Motors Company,41.13,-0.89156627,-0.37,18566705,57361429815,1.25944745,-0.0364653,-0.04861449,NYSE,-0.77,40.65,0.48
ACHC,"Acadia Healthcare Company, Inc.",80.96,-0.93000489,-0.76,760354,7365474153,2.17768442,-0.03704161,0.02470966,NASDAQ,,81.76,-0.8
VCYT,"Veracyte, Inc.",26.67,-4.37432772,-1.22,551822,1913649826,1.61488062,-0.03749531,-0.03749531,NASDAQ,-1.27,26.57,0.1
F,Ford Motor Company,13.23,-7.61173184,-1.09,165500170,52737184844.00001,4.67743947,-0.03777862,0.41745731,NYSE,-1.27,13.05,0.18
VRNS,"Varonis Systems, Inc.",26.42,-3.25887953,-0.89,1570462,2912014455.9999995,2.19815141,-0.03782148,0.41793313,NASDAQ,,26.47,-0.05
XRAY,DENTSPLY SIRONA Inc.,38.44,-3.07614725,-1.22,1525744,8261212977.999999,1.75440859,-0.03900663,0.22161387,NASDAQ,,39.17,-0.73
SPXL,Direxion Daily S&P 500 Bull 3X Shares,76.53,-3.16335569,-2.5,13377329,,1.72542781,-0.03918495,-0.10442501,NYSE ARCA,-2.91,76.13,0.4
SRG,Seritage Growth Properties,12.7,1.84442662,0.23,729084,1423222481,3.75884575,-0.03937008,-0.03937008,NYSE,0.03,12.31,0.39
CHTR,"Charter Communications, Inc.",406.3,-1.44329897,-5.95,832738,62022261430,0.93396883,-0.03937202,-0.10328546,NASDAQ,,405.86,0.44
FIS,"Fidelity National Information Services, Inc.",75.39,-3.11014008,-2.42,3890681,44734876793.00001,1.41990184,-0.0397878,0.03981949,NYSE,,76.63,-1.24
AMT,American Tower Corporation (REIT),222.06,-2.3439905,-5.33,2485767,103392376361,2.8194176,-0.04051317,-0.00675447,NYSE,-1.25,224.41,-2.35
GDXJ,VanEck Junior Gold Miners ETF,36.86,-4.70527404,-1.82,9461699,,2.90308685,-0.0406449,0.08138904,NYSE ARCA,-1.28,37.63,-0.77
MREO,Mereo BioPharma Group plc,0.98,-0.85988872,-0.0085,901154,122485992,2.40233086,-0.0406959,0,NASDAQ,0.0215,0.98,0
ITCI,Intra-Cellular Therapies Inc.,48.92,-1.64857258,-0.82,573096,4632971128.999999,2.09353634,-0.04085802,-0.04085802,NASDAQ,,49.45,-0.53
CROX,"Crocs, Inc.",121.98,-2.74278424,-3.44,1945474,7531647267,3.01783237,-0.04099369,-0.04918839,NASDAQ,-2.4,122.9,-0.92
GLOB,Globant S.A.,169.88,-4.70099854,-8.38,484932,7096914378,2.08297574,-0.04119101,-0.02942561,NYSE,-5.99,171.9,-2.02
RTX,Raytheon Technologies Corporation,96.48,-0.4950495,-0.48,3844304,141831470051.99997,1.85789894,-0.04145507,-0.11391881,NYSE,0.23,96.76,-0.28
ATKR,Atkore Inc.,144.47,2.38112111,3.36,550033,5707244566,1.23461755,-0.04149378,-0.08295313,NYSE,-1.88,139.08,5.39
TPB,"Turning Point Brands, Inc.",23.79,-1.3681592,-0.33,268904,417847057,3.50174867,-0.04203447,-0.43960645,NYSE,,23.9,-0.11
WOOF,"Petco Health and Wellness Company, Inc.",11.89,-3.09698452,-0.38,1387462,3161789346,1.45807395,-0.04206984,-0.04206984,NASDAQ,-0.34,11.92,-0.03
HIBB,"Hibbett, Inc.",70.24,1.3125631,0.91,279813,893988344.9999999,2.05566253,-0.04265605,0.04269247,NASDAQ,,68.52,1.72
PLCE,"Children's Place, Inc. (The)",46.66,-0.42680324,-0.2,376612,570548585,1.66487184,-0.0428449,0.02143623,NASDAQ,,46.29,0.37
LVS,Las Vegas Sands Corp.,58.08,1.18466899,0.68,3953816,44382777766,1.13761273,-0.04302556,-0.01721467,NYSE,-0.07,57.25,0.83
SPR,"Spirit Aerosystems Holdings, Inc.",34.43,-4.52024404,-1.63,2298037,3623880466,2.45672051,-0.04354768,0.10175898,NYSE,-1.05,35.18,-0.75
NRG,"NRG Energy, Inc.",34.43,-1.48783977,-0.52,2910336,7346977291,1.72641487,-0.04356033,0,NYSE,-0.0529,34.74,-0.31
RARE,Ultragenyx Pharmaceutical Inc.,45.73,-3.40092945,-1.61,378549,3205931776,0.91850594,-0.04371585,-0.04371585,NASDAQ,,46.66,-0.93
RPM,RPM International Inc.,91.39,-1.06095053,-0.98,498031,11797538870.000002,1.89274398,-0.04374932,-0.1856706,NYSE,,91.83,-0.44
SLS,"SELLAS Life Sciences Group, Inc.",3.86,15.56886228,0.52,679321,79470625,6.0456056,-0.04392765,1,NASDAQ,,3.35,0.51
CTSH,Cognizant Technology Solutions Corporation,68.22,-3.45315596,-2.44,7388368,35059721793,3.28367154,-0.04397537,-0.26327337,NASDAQ,-4.64,66.02,2.2
CLVT,Clarivate Plc,11.19,-4.19520548,-0.49,2936285,7544172868.000001,1.04089332,-0.04464286,0,NYSE,-0.25,11.36,-0.17
NFLX,"Netflix, Inc.",365.9,-0.26983565,-0.99,9402034,162952380879,2.84682533,-0.04480813,-0.2015931,NASDAQ,-7.71,359.08,6.82
TNA,Direxion Small Cap Bull 3X Shares,44.76,-2.16393443,-0.99,9735968,,2.04518679,-0.04488601,-0.03394736,NYSE ARCA,-1.56,44.21,0.55
SHO,"Sunstone Hotel Investors, Inc.",11.1,-1.42095915,-0.16,2439345,2335434762,2.35797532,-0.04502476,0,NYSE,-0.29,11.04,0.06
HA,"Hawaiian Holdings, Inc.",11.08,-3.31588133,-0.38,1738581,569637588.0000001,1.47860822,-0.045106,0.45330916,NASDAQ,-0.22,11.2,-0.12
AVDX,"AvidXchange Holdings, Inc.",11.04,-4.82758621,-0.56,2060775,2193702707,4.0873597,-0.04526935,-0.31602709,NASDAQ,-0.46,11.15,-0.11
AXON,"Axon Enterprise, Inc.",198.19,-0.17628689,-0.35,461591,14104261260,1.17928267,-0.04539036,0.13540688,NASDAQ,,196.2,1.99
ECVT,Ecovyst Inc.,11,0.64043916,0.07,1023083,1432784576,2.65306953,-0.04543389,0,NYSE,0,10.9,0.1
SILJ,ETFMG Prime Junior Silver Miners ETF,10.72,-4.11449016,-0.46,2449584,,3.09716513,-0.04662005,0.23375409,NYSE ARCA,-0.21,10.95,-0.23
TNL,Travel  Leisure Co.,42.82,-3.12217195,-1.38,549934,3480436311.9999995,1.46403502,-0.04666356,-0.06997901,NYSE,-1.55,42.6,0.22
LRN,"Stride, Inc.",42.85,0.70505288,0.3,855798,1847251855,2.16939306,-0.04666356,-0.25611176,NYSE,0,42.26,0.59
STNE,StoneCo Ltd.,10.7,-6.71316478,-0.77,4801315,3341582821,2.09390136,-0.04666356,-0.04666356,NASDAQ,-0.32,11.11,-0.41
TBPH,"Theravance Biopharma, Inc.",10.65,-0.46728972,-0.05,310361,717446952.0000001,3.02067768,-0.04690432,0.09394082,NASDAQ,-0.01,10.7,-0.05
RYAN,"Ryan Specialty Holdings, Inc.",42.6,1.25980509,0.53,390592,11059093996.999998,2.09829217,-0.04694836,-0.25767159,NYSE,,41.78,0.82
FSLR,"First Solar, Inc.",168.19,-0.28457936,-0.48,1752792,17929997147,1.57062773,-0.04755677,-0.09210018,NASDAQ,-3.17,165.92,2.27
NSA,National Storage Affiliates Trust,42.04,-1.0124794,-0.43,560040,5385844722,1.47373615,-0.04756243,-0.07132668,NYSE,-2.1,41.83,0.21
BKR,Baker Hughes Company,31.37,-0.06371456,-0.02,9233876,31416039149,3.15070042,-0.04777831,0.04782401,NASDAQ,0,31.41,-0.04
CE,Celanese Corporation Celanese Corporation,125.45,-1.04125582,-1.32,706821,13602301059,1.25684503,-0.04780876,-0.19096117,NYSE,,125,0.45
ITOS,"iTeos Therapeutics, Inc.",20.77,2.31527094,0.47,266135,738899517,1.41527861,-0.04810005,-0.33573141,NASDAQ,,20.51,0.26
AVA,Avista Corporation,41.44,-1.28632682,-0.54,791298,3057267262,0.82469562,-0.04822763,-0.09640877,NYSE,,41.83,-0.39
RCKT,"Rocket Pharmaceuticals, Inc.",20.52,-6.51480638,-1.43,893433,1615519666,2.48641451,-0.0486618,0,NASDAQ,-0.02,21.87,-1.35
GE,General Electric Company,81.96,-2.35882773,-1.98,5778181,89555075723,1.72341832,-0.04878644,-0.06097561,NYSE,-0.49,83.51,-1.55
FFIV,"F5, Inc.",152.4,-2.7378901,-4.29,547011,9200175853.999998,1.62320862,-0.04918839,-0.0688502,NASDAQ,,154.63,-2.23
RPAY,Repay Holdings Corporation,10.11,-1.74927114,-0.18,444080,1817079701,1.84936876,-0.04940711,-0.24654832,NASDAQ,,10,0.11
AVYA,Avaya Holdings Corp.,0.4,2.56410256,0.01,6842666,34738785,1.05390728,-0.04960317,-0.64102564,NYSE,0.0098,0.41,-0.01
PXD,Pioneer Natural Resources Company,220,0,0,2477734,52271722717,2.57819387,-0.04997955,-0.1361903,NYSE,1.82,220,0
PSTG,"Pure Storage, Inc.",29.91,-1.18929633,-0.36,3784191,9050336217,1.20699654,-0.05012531,-0.21684737,NYSE,-0.34,29.83,0.08
NFE,New Fortress Energy Inc.,39.82,-2.99634592,-1.23,1347609,8313225152.000001,1.16938712,-0.0502008,-0.0502008,NASDAQ,-0.55,40.71,-0.89
SBAC,SBA Communications Corporation,297.77,-3.34967055,-10.32,639937,32148897072,1.58023044,-0.05035078,0.04367839,NASDAQ,,302.8,-5.03
VIXY,ProShares Trust VIX Short-Term Futures ETF,9.11,0.66298343,0.06,7036650,,1.66966843,-0.05041317,-0.11718707,NYSE ARCA,0.25,9.31,-0.2
ABNB,"Airbnb, Inc.",118.7,0.1518731,0.18,6130725,75147285634.99998,1.97484456,-0.05051355,-0.09677284,NASDAQ,-2.04,116.04,2.66
BLOK,Amplify Transformational Data Sharing ETF,19.73,-3.84990253,-0.79,335287,,2.20012106,-0.05065856,-0.15182186,NYSE ARCA,-0.52,19.93,-0.2
HRB,"H&R Block, Inc.",39.33,0.61396777,0.24,1550009,6114562817,2.3099238,-0.05081301,-0.0127081,NYSE,,39.03,0.3
DRV,Direxion Daily Real Estate Bear 3X Shares,38.87,6.40569395,2.34,879790,,2.63148946,-0.05137426,-0.02569373,NYSE ARCA,1.32,38,0.87
INT,World Fuel Services Corporation,29.08,0.31045188,0.09,504783,1800606696.9999998,1.91619311,-0.05153754,-0.05153754,NYSE,,29.03,0.05
SOXX,iShares Semiconductor ETF,426.09,-1.95135421,-8.48,1851901,,2.11059492,-0.05160927,-0.1002374,NASDAQ,-10.099,424.91,1.18
CSGP,"CoStar Group, Inc.",76.58,-4.28696413,-3.43,2444054,31144325806.000004,1.86512904,-0.0522125,-0.18250554,NASDAQ,-1.08,78.98,-2.4
AMCX,AMC Networks Inc.,19.07,-3.1488065,-0.62,354380,819628298,1.4192147,-0.05235602,0.36803365,NASDAQ,,19.3,-0.23
WCC,"WESCO International, Inc.",152.78,0.53299993,0.81,614537,7767895241,3.11058158,-0.05235945,-0.16344142,NYSE,,150.37,2.41
YETI,"YETI Holdings, Inc.",47.6,-1.34715026,-0.65,1094710,4105409805.000001,2.64765905,-0.05248242,-0.29319372,NYSE,,46.78,0.82
INFA,Informatica Inc.,18.97,-2.51798561,-0.49,284787,6204946815.999999,1.17420801,-0.05265929,0.31712474,NYSE,,19.2,-0.23
CRNC,Cerence Inc.,28.43,-3.33219993,-0.98,483126,1137700409,1.63660465,-0.05275189,0.10567101,NASDAQ,,28.33,0.1
PHR,"Phreesia, Inc.",37.87,-4.07801418,-1.61,320924,1997538430.9999995,0.81777287,-0.05275653,-0.10545742,NYSE,-0.48,38.64,-0.77
SONO,"Sonos, Inc.",18.91,-2.77634961,-0.54,1693451,2395623672,1.69308961,-0.05288207,0.23866348,NASDAQ,-0.03,19.06,-0.15
APAM,Artisan Partners Asset Management Inc.,37.47,-1.47252169,-0.56,496521,2983045307,1.59048245,-0.05333333,0.29435376,NYSE,,37.5,-0.03
FRPT,"Freshpet, Inc.",65.27,-0.98604369,-0.65,607974,3134269750,1.38612262,-0.05357006,-0.30534351,NASDAQ,,65.03,0.24
META,"Meta Platforms, Inc.",186.53,-1.18662923,-2.24,76809701,483628067931.0001,2.85786158,-0.0535877,-0.44038754,NASDAQ,-5.54,183.465,3.065
NEX,NexTier Oilfield Solutions Inc.,9.17,-1.07874865,-0.1,2639418,2251508708,1.78842581,-0.05449591,0.10917031,NYSE,0.01,9.33,-0.16
AR,Antero Resources Corporation,27.48,-2.38010657,-0.67,6235677,8247749346,2.30479682,-0.05455537,-0.01819174,NYSE,0,28.1,-0.62
APLS,"Apellis Pharmaceuticals, Inc.",54.77,-3.4549621,-1.96,1311097,6056222720,1.12329421,-0.05473454,-0.44525216,NASDAQ,-0.61,55.85,-1.08
BHVN,Biohaven Ltd.,18.19,-5.11215441,-0.98,704152,1239848267.0000002,1.31182564,-0.05491488,-0.32858708,NYSE,0.18,18.89,-0.7
WAFD,"Washington Federal, Inc.",36.39,-0.89869281,-0.33,426168,2379460136.0000005,2.25040349,-0.05494505,-0.05494505,NASDAQ,,36.5,-0.11
METV,Roundhill Ball Metaverse ETF,9,-2.5974026,-0.24,390168,,2.07208482,-0.05546312,0,NYSE ARCA,-0.21,9.03,-0.03
CD,Chindata Group Holdings Limited,9,0.89686099,0.08,1236246,3301917215,2.56054041,-0.05552471,0.11123471,NASDAQ,-0.31,8.71,0.29
RL,Ralph Lauren Corporation,125.89,-0.79590229,-1.01,880986,8307633793,1.54716659,-0.05557761,-0.22984862,NYSE,,124.7,1.19
RUN,Sunrun Inc.,26.96,-5.03698485,-1.43,5529810,5745275934,1.80314207,-0.05558644,-0.07410152,NASDAQ,-1,27.55,-0.59
CWH,"Camping World Holdings, Inc.",26.54,-1.00708691,-0.27,755290,2211304169,1.07827014,-0.05646527,-0.0662461,NYSE,-0.1,26.36,0.18
DE,Deere & Company,406.06,-0.12052638,-0.49,2295555,121102214429,3.43369761,-0.05659031,-0.27496808,NYSE,-1.55,406.5,-0.44
SBH,"Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.)",17.63,-1.89204229,-0.34,2330067,1892203093,2.90302618,-0.05665722,-0.36712793,NYSE,-0.4199,17.95,-0.32
LNC,Lincoln National Corporation,35.27,-2.29916898,-0.83,3384092,5968229681.999999,1.90812548,-0.05668934,0.05675369,NYSE,-0.6,35.51,-0.24
DGII,Digi International Inc.,35.21,-3.40192044,-1.24,299504,1258533832.0000002,1.31875242,-0.05673759,-0.19830028,NASDAQ,-1.1472,35.89,-0.68
SVC,Service Properties Trust - Shares of Beneficial Interest,8.79,-0.34013605,-0.03,857660,1454334706,1.66009301,-0.05678592,0.11376564,NASDAQ,,8.67,0.12
AES,The AES Corporation,26.24,-1.05580694,-0.28,3681421,17527001760.999996,1.27262298,-0.05711022,0,NYSE,0,26.33,-0.09
RHI,Robert Half International Inc.,87.06,-1.85999324,-1.65,1104082,9445882869.999998,1.57048498,-0.05739869,-0.18916595,NYSE,,87.38,-0.32
LLY,Eli Lilly and Company,339.08,2.53401875,8.38,5670711,334714042004,2.30085037,-0.0574755,0.13880275,NYSE,2.29,332.95,6.13
LNTH,"Lantheus Holdings, Inc.",60.8,0.23079459,0.14,829867,4184990695,2.44227423,-0.05750431,0.04934211,NASDAQ,,59.82,0.98
MDRX,Veradigm Inc.,17.3,0,0,976197,1890193994,2.1717583,-0.05773672,-0.11540681,NASDAQ,-0.02,17.24,0.06
FNA,"Paragon 28, Inc.",17.31,0.87412587,0.15,684151,1411121267,4.4035979,-0.05780347,-0.11554015,NYSE,0,17.05,0.26
TRMB,Trimble Inc.,60.3,-2.28488089,-1.41,683100,14871468910,1.48096499,-0.05801906,-0.16559033,NASDAQ,,60.45,-0.15
OLO,Olo Inc.,8.59,-2.7180068,-0.24,980650,1403656643,1.52020101,-0.05813953,-0.2900232,NYSE,-0.03,8.59,0
IHRT,"iHeartMedia, Inc.",8.51,-2.18390805,-0.19,464386,1036193878,1.57715781,-0.05858231,0.05865103,NASDAQ,,8.56,-0.05
YANG,Direxion Daily FTSE China Bear 3x Shares,8.5,7.32323232,0.58,7527522,,2.38492497,-0.05871991,-0.23446659,NYSE ARCA,0.33,8.25,0.25
DHT,"DHT Holdings, Inc.",8.47,-1.39697322,-0.12,2374002,1377673925,2.66081548,-0.05899705,0.11820331,NYSE,-0.13,8.52,-0.05
NS,Nustar Energy L.P.,16.88,-1.28654971,-0.22,414951,1862094998.0000005,1.07693045,-0.05920663,-0.47169811,NYSE,,17.19,-0.31
HIMX,"Himax Technologies, Inc.",8.43,-2.20417633,-0.19,1196877,1469336998,2.15201732,-0.05934718,-0.05934718,NASDAQ,-0.1,8.53,-0.1
TME,Tencent Music Entertainment Group,8.42,-5.28683915,-0.47,5533367,15002605149.517439,1.44419106,-0.05934718,-0.23696682,NYSE,-0.17,8.72,-0.3
DOMO,"Domo, Inc.",16.81,-10.01070664,-1.87,1003024,580700864.0000001,1.52023646,-0.05938242,-0.05938242,NASDAQ,-0.78,17.71,-0.9
SDOW,UltraPro Short Dow30,25.22,1.24448013,0.31,10077247,,1.65437609,-0.05947661,-0.05947661,NYSE ARCA,0.36,25.27,-0.05
CNCE,"Concert Pharmaceuticals, Inc.",8.37,-0.35714286,-0.03,2229743,401242617,3.81397079,-0.05959476,-0.17857143,NASDAQ,-0.09,8.38,-0.01
CRL,"Charles River Laboratories International, Inc.",250.35,-3.68190212,-9.57,411316,12737471460.000002,2.04014809,-0.05987785,0.14199716,NYSE,,254.98,-4.63
CDLX,"Cardlytics, Inc. Common Stock",8.32,-7.34966592,-0.66,645642,275939843,1.06995278,-0.059988,0.60386473,NASDAQ,-0.3,8.59,-0.27
